day,month,Day_week,year,open_norm,high_norm,low_norm,close_norm
7,5,4,2009,-0.012862504,-0.008125952,-0.006364332,1
8,5,5,2009,0.008519683,0.002918587,-0.010167653,0
11,5,1,2009,-0.022567213,-0.020625925,-0.011421297,0
12,5,2,2009,-0.021527997,0.030287233,-0.001806313,1
13,5,3,2009,0.058999534,0.006392093,0.036836636,0
14,5,4,2009,-0.033617,-0.024350187,-0.019025402,0
15,5,5,2009,0.023091737,0.032653131,0.026510948,1
18,5,1,2009,0.144304317,0.122839701,0.124755466,1
19,5,2,2009,0.007805958,-0.001629533,-0.081151593,0
20,5,3,2009,-0.108199543,-0.074338962,-0.002042341,1
21,5,4,2009,0.019001032,-0.003799051,-0.004658747,0
22,5,5,2009,-0.028933447,-0.026212046,-0.01009662,1
25,5,1,2009,0.022010358,0.006279124,0.006720929,1
26,5,2,2009,-0.001003603,0.009310651,0.008269592,0
27,5,3,2009,0.006735837,0.016773774,0.016969173,1
28,5,4,2009,0.020644866,0.013040835,0.014363068,0
29,5,5,2009,0.00610665,0.016426845,0.00682181,1
1,6,1,2009,0.011167399,0.030426878,0.016706712,1
2,6,2,2009,0.046681266,0.013301362,0.035259087,1
3,6,3,2009,-0.002393281,-0.001369231,-0.007700385,0
4,6,4,2009,-0.00525069,-0.01040254,0.003174603,0
5,6,5,2009,0.009752916,0.018328037,0.012933407,1
8,6,1,2009,0.016253079,0.014448815,0.018126113,1
9,6,2,2009,-0.001433766,0.046971354,-0.000459538,1
10,6,3,2009,0.070784671,0.036161355,0.066900991,1
11,6,4,2009,0.008736643,-0.019068992,-0.016152574,0
12,6,5,2009,-0.02257061,-0.015412015,-0.014453848,0
15,6,1,2009,-0.02051203,-0.015486295,-0.011941967,0
16,6,2,2009,-0.015258871,-0.005031304,-0.009648728,1
17,6,3,2009,0.015655208,-0.005766964,-0.006666081,0
18,6,4,2009,-0.03645237,-0.001828702,-0.007020545,0
19,6,5,2009,0.016398069,0.000873087,0.015714816,1
22,6,1,2009,0.020839118,0.005906075,-0.002690727,0
23,6,2,2009,-0.035802734,-0.021694318,-0.017448936,0
24,6,3,2009,0.017875702,0.022088208,0.005611187,1
25,6,4,2009,0.015884361,0.008089856,0.022156266,0
26,6,5,2009,0.006016052,0.015443416,0.005473446,1
29,6,1,2009,0.023634859,-0.001375019,0.012186846,0
30,6,2,2009,-0.01981261,-0.011947149,-0.006975848,0
1,7,3,2009,-0.004082445,-0.000450444,-0.001292918,1
2,7,4,2009,0.009526666,-0.002408145,0.003150173,1
3,7,5,2009,-0.0014714,0.005322002,-0.001476935,1
6,7,1,2009,0.005143319,0.005757214,-0.016988339,0
7,7,2,2009,-0.028855371,-0.029612565,-0.000788862,1
8,7,3,2009,-0.007707605,-0.016430709,-0.029064752,0
9,7,4,2009,-0.016880723,-0.00602674,0.00567677,1
10,7,5,2009,0.001949173,0.032288447,0.008249985,1
13,7,1,2009,0.020894281,-0.010164804,0.012058391,1
14,7,2,2009,0.013324412,0.032679927,0.021804522,1
15,7,3,2009,0.020728661,0.016624826,0.021095107,1
16,7,4,2009,0.029800579,0.010261757,0.01850758,1
17,7,5,2009,0.001078867,0.030309614,0.01217862,1
20,7,1,2009,0.048455746,0.09947016,0.048455746,1
21,7,2,2009,0.065707297,-0.013282346,0.039073072,0
22,7,3,2009,-0.011928308,-0.014202233,-0.023253484,0
23,7,4,2009,-0.017781018,-0.00692613,0.019076434,1
24,7,5,2009,0.016958108,0.015313974,0.013473393,1
27,7,1,2009,0.007842846,0.011025008,0.010675141,1
28,7,2,2009,0.003363119,-0.008378065,-0.007921789,1
29,7,3,2009,-0.004721944,0.010497056,-0.001634149,1
30,7,4,2009,0.017539331,0.042082911,0.02359754,1
31,7,5,2009,0.0471934,0.012955587,0.038014707,1
3,8,1,2009,0.001107343,0.004731915,0.005998716,1
4,8,2,2009,0.003226178,0.001296855,-0.005371292,0
5,8,3,2009,-0.007453773,0.003237937,0.007989643,1
6,8,4,2009,0.02036542,0.002706559,-0.006827044,0
7,8,5,2009,-0.027829124,-0.019041596,-0.006862322,0
10,8,1,2009,0.005739149,0.028276362,0.011461486,1
11,8,2,2009,0.025423631,0.005195212,0.012804602,1
12,8,3,2009,-0.00237527,-0.017554608,-0.030610492,0
13,8,4,2009,-0.004931917,0.006916021,0.033939752,1
14,8,5,2009,0.010881207,0.000270237,-0.004444546,0
17,8,1,2009,-0.020153064,-0.02141048,-0.025168132,0
18,8,2,2009,-0.0218099,-0.005015357,-0.001212606,1
19,8,3,2009,0.011712549,-0.000936449,-0.009264716,0
20,8,4,2009,-0.0074855,-0.000173579,0.01590682,1
21,8,5,2009,0.004134022,0.013310031,-0.005258289,1
24,8,1,2009,0.029052273,0.026624482,0.038768543,1
25,8,2,2009,0.014541045,0.023731114,0.010200265,1
26,8,3,2009,0.027168327,0.035124708,0.031582018,1
27,8,4,2009,0.028798886,0.005679969,0.025971201,1
28,8,5,2009,0.005084782,-0.004969307,-0.01458616,0
31,8,1,2009,-0.023097069,-0.024267668,-0.00973537,0
1,9,2,2009,-0.003983592,0.012451747,-0.001499104,1
2,9,3,2009,-0.004972382,0.002814448,0.001283767,1
3,9,4,2009,0.018239889,0.002171104,0.008377248,1
4,9,5,2009,0.004982396,8.45E-05,0.003286425,1
7,9,1,2009,0.005233712,0.01078882,0.016270902,1
8,9,2,2009,0.011373957,0.011436815,0.002007905,0
9,9,3,2009,-0.005273215,-0.014211886,-0.011411576,0
10,9,4,2009,-0.003747559,0.008450852,0.007563958,1
11,9,5,2009,-0.00375112,0.000540647,0.00112237,1
14,9,1,2009,-0.000137495,-0.001745763,-0.000137495,1
15,9,2,2009,0.016829568,0.012158434,0.015126513,1
16,9,3,2009,0.013721431,0.005275987,0.009680512,1
17,9,4,2009,0.007152679,0.023080228,0.012477424,1
18,9,5,2009,0.013459951,0.003149937,0.010764087,1
21,9,1,2009,0,0,0,0
22,9,2,2009,0.000965173,0.016348176,0.002541347,1
23,9,3,2009,0.020208919,0.00070618,0.000301774,0
24,9,4,2009,-0.028226283,-0.016603123,-0.017849601,1
25,9,5,2009,0.010121068,-0.006288932,0.002989751,0
28,9,1,2009,0,0,0,0
29,9,2,2009,0.000702078,0.015626254,0.013740442,1
30,9,3,2009,0.011065007,0.01549446,0.015840089,1
1,10,4,2009,0.02086679,0.014334199,0.006492992,1
2,10,5,2009,0,0,0,0
5,10,1,2009,-0.006748687,-0.002262595,0.00240316,0
6,10,2,2009,0.010353121,-0.00174884,-0.014295961,0
7,10,3,2009,-0.012772504,-0.015911519,-0.019497219,0
8,10,4,2009,-0.032148353,-0.030801886,-0.020932029,0
9,10,5,2009,-0.004435578,0.000605541,-0.011193371,0
12,10,1,2009,-0.02339562,-0.006243381,0.008190782,1
13,10,2,2009,0,0,0,0
14,10,3,2009,0.031663698,0.016493108,0.027205783,1
15,10,4,2009,0.005562903,-0.001467784,-0.012269192,0
16,10,5,2009,-0.008965863,-0.004379825,0.010891994,1
19,10,1,2009,0,0,0,0
20,10,2,2009,0.013190554,0.016220397,0.015232757,1
21,10,3,2009,0.003419692,0.013757524,0.002950826,1
22,10,4,2009,0.008290899,0.001335634,-0.004039215,0
23,10,5,2009,-0.000958659,0.005530133,0.012256915,1
26,10,1,2009,0.016164454,0.009992448,0.011742477,1
27,10,2,2009,0.006727025,0.004074394,-0.005143097,0
28,10,3,2009,-0.007581398,-0.009423784,0.006919123,1
29,10,4,2009,0.004677132,-0.003527779,-0.009262965,0
30,10,5,2009,-0.008360247,0.004488209,-0.019103072,0
2,11,1,2009,0,0,0,0
3,11,2,2009,-0.010044501,-0.023756331,-0.030101544,0
4,11,3,2009,-0.036327531,-0.006825871,0.010096721,1
5,11,4,2009,0.030202684,0.003714482,0.006971427,1
6,11,5,2009,0.004478191,0.013556169,0.023263864,1
9,11,1,2009,0.006984555,-0.000654099,0.001074563,1
10,11,2,2009,0.010714075,0.008088781,0.005098694,0
11,11,3,2009,-0.01315085,0.020534538,0.002501805,1
12,11,4,2009,0.038705859,0.012771695,0.037009272,1
13,11,5,2009,0.009220922,0.013838884,0.00755241,1
16,11,1,2009,0.015751588,3.70E-05,0.006419576,0
17,11,2,2009,-0.001936099,0.014259821,0.008414161,1
18,11,3,2009,0.01643772,0.01640256,0.017804154,1
19,11,4,2009,0.001369725,-0.016254474,-0.019201769,0
20,11,5,2009,-0.018301858,-0.001303971,-0.007025979,1
23,11,1,2009,0.019349026,0.001963076,0.018674574,0
24,11,2,2009,-0.001786089,0.00486618,-0.00402572,1
25,11,3,2009,0.000164322,0.002203662,0.009684133,0
26,11,4,2009,0.000164295,-0.005221058,-0.020849746,0
27,11,5,2009,-0.021373098,-0.024577713,-0.034026907,0
30,11,1,2009,-0.008569963,0.006667599,0.028503908,1
1,12,2,2009,0.013789082,0.001667439,0.008569384,1
2,12,3,2009,0.004397766,0.002672709,-0.002791731,0
3,12,4,2009,-0.004914277,0.004953006,0.004363173,1
4,12,5,2009,0.006730162,0.009077059,0.007047703,1
7,12,1,2009,0.003623823,-0.000663968,0.003304791,1
8,12,2,2009,0.000422631,0.002339085,-0.000387518,1
9,12,3,2009,0.00869701,0.008998538,0.010928558,1
10,12,4,2009,0.00943233,0.001061915,0.007249553,0
11,12,5,2009,0.000631364,0.004521836,-0.002692217,0
14,12,1,2009,-0.006670212,-0.001073912,0.001636051,1
15,12,2,2009,0.008293936,0.002392023,0.003802143,0
16,12,3,2009,-0.001565945,0.010412198,-0.000831676,1
17,12,4,2009,0.02374235,0.013630775,0.023279169,1
18,12,5,2009,0.005546995,0.000933731,0.003377512,0
21,12,1,2009,0.002005166,0.004141202,-0.001903369,0
22,12,2,2009,-0.007174441,-0.005200736,-0.007601508,0
23,12,3,2009,0.001047415,0.017071489,0.011671975,1
24,12,4,2009,0.027133964,0.004771181,0.018018256,1
25,12,5,2009,0,0,0,0
28,12,1,2009,0,0,0,0
29,12,2,2009,-0.000436577,-0.002536532,-0.004414039,0
30,12,3,2009,-0.011741331,-0.001181588,0.001214687,1
31,12,4,2009,0.004740199,0.001800195,0.004740199,1
1,1,5,2010,0,0,0,0
4,1,1,2010,0.003855343,0.007872399,0.003855343,1
5,1,2,2010,0.013652376,0.00578177,0.009519718,1
6,1,3,2010,0.002534349,-0.000185709,-0.009932084,0
7,1,4,2010,-0.014491283,-0.013863208,-0.021619345,0
8,1,5,2010,-0.022888713,-0.024871362,-0.016078583,0
11,1,1,2010,-0.011431481,-0.000526796,0.001223367,1
12,1,2,2010,0.019885607,0.036051864,0.024169885,1
13,1,3,2010,0.021753329,0.031456673,0.018304843,1
14,1,4,2010,0.039060436,0.012741471,0.027040664,1
15,1,5,2010,-9.02E-05,-0.00237013,0.008951098,1
18,1,1,2010,0.006004774,0.007395776,0.008879939,1
19,1,2,2010,0.007094223,-0.001494141,-0.011100386,0
20,1,3,2010,-0.010736407,-0.009431215,-0.003383213,0
21,1,4,2010,-0.013177387,-0.004025607,-0.01609369,0
22,1,5,2010,-0.012689829,-0.024054504,-0.01898889,0
25,1,1,2010,-0.017028033,-0.017028033,-0.011806487,0
26,1,2,2010,0,0,0,0
27,1,3,2010,-0.01657095,-0.014135302,-0.029316301,0
28,1,4,2010,-0.019787439,-0.006709548,-0.00097714,1
29,1,5,2010,-0.015062591,-0.019156252,-0.02666882,0
1,2,1,2010,-0.002034258,0.021372198,0.010048954,1
2,2,2,2010,0.031838804,0.000949552,0.015288566,0
3,2,3,2010,-0.021066249,-0.005439513,0.006805473,1
4,2,4,2010,0.01557268,-0.004725443,-0.010322258,0
5,2,5,2010,-0.039741504,-0.030975513,-0.025298868,0
8,2,1,2010,0.007755345,0.0081933,-0.002517796,1
9,2,2,2010,-0.005178899,0.01170859,0.016082183,1
10,2,3,2010,0.025956234,0.005915528,0.016266029,0
11,2,4,2010,-0.00382787,0.004244745,0.005670738,1
12,2,5,2010,0,0,0,0
15,2,1,2010,0.013350729,0.003663229,0.006228553,1
16,2,2,2010,-0.000776028,0.012098932,0.002166943,1
17,2,3,2010,0.020157091,0.005279309,0.012370951,0
18,2,4,2010,-0.005865356,-0.002198939,0.001768192,0
19,2,5,2010,-0.007657767,-0.004718693,-0.006273866,0
22,2,1,2010,0.010128381,0.009985759,0.009610903,1
23,2,2,2010,-0.001501853,-0.003284213,-0.001916076,1
24,2,3,2010,-0.001156341,0.005468723,0.002504407,0
25,2,4,2010,0.011489751,-0.002299127,0.001410106,1
26,2,5,2010,-0.003949916,0.002940721,-0.004789347,0
1,3,1,2010,0,0,0,0
2,3,2,2010,0.006263715,0.004406722,0.012777739,1
3,3,3,2010,0.01057774,0.009466173,0.008787589,1
4,3,4,2010,0.003593791,-0.001158435,-0.008454581,0
5,3,5,2010,-0.012232701,-0.007322689,0.002776125,1
8,3,1,2010,0.001611231,0.007291427,0.004797483,1
9,3,2,2010,0.01033636,0.010548952,0.006331876,1
10,3,3,2010,0.003802603,-0.003418173,0.000255083,0
11,3,4,2010,-0.004437845,0.005439077,0.00306871,1
12,3,5,2010,0.013076271,0.001312698,0.005618644,1
15,3,1,2010,0.000585563,0.010713272,-0.004491712,1
16,3,2,2010,0.013134024,0.011178031,0.019537797,1
17,3,3,2010,0.005743332,0.008922006,0.011972965,1
18,3,4,2010,0.010132918,0.00173299,0.005866426,1
19,3,5,2010,0.005498924,0.000743735,0.000481259,0
22,3,1,2010,-0.016697363,-0.004410624,-0.007753518,0
23,3,2,2010,0.014508113,0.002288107,0.00624471,1
24,3,3,2010,0,0,0,0
25,3,4,2010,-0.00599234,0.007067224,0.000800242,1
26,3,5,2010,0.014003959,0.000554658,0.001134129,0
29,3,1,2010,-0.014437214,-0.013272274,-0.015509372,0
30,3,2,2010,-0.016385024,-0.015966715,-0.021805177,0
31,3,3,2010,-0.014179989,-0.012461008,-0.011145621,0
1,4,4,2010,-0.014484834,0.004474198,0.003277819,1
2,4,5,2010,0,0,0,0
5,4,1,2010,0.022409131,0.003853693,0.012258059,1
6,4,2,2010,0.001468429,-0.00227675,-0.001567425,0
7,4,3,2010,-0.008955945,-0.009294346,-0.008786293,0
8,4,4,2010,-0.009373135,0.007809545,0.003431569,1
9,4,5,2010,0.011396616,0.003169678,0.008749003,1
12,4,1,2010,0.001652893,-0.004556566,-0.004509014,1
13,4,2,2010,0.012129132,0.029611253,-0.001977404,1
14,4,3,2010,0,0,0,0
15,4,4,2010,0.016568733,0.010944079,0.037518099,1
16,4,5,2010,4.07E-05,-0.005777935,-0.001493463,0
19,4,1,2010,-0.002979558,-0.011469667,-0.014867063,0
20,4,2,2010,-0.001061476,-0.001061476,-0.006048186,0
21,4,3,2010,-0.013159938,-0.010895775,-0.002262047,1
22,4,4,2010,-0.007636812,0.006123562,0.000225881,1
23,4,5,2010,0.010875644,-0.002488727,0.003998026,0
26,4,1,2010,-0.003484378,-0.002050294,0.00370719,1
27,4,2,2010,4.97E-05,-0.002368045,-0.001394399,0
28,4,3,2010,-0.003338967,-0.005102969,-0.012666855,0
29,4,4,2010,-0.010782007,-0.008811818,-0.006759828,0
30,4,5,2010,-0.000327742,0.010081102,0.002601982,1
3,5,1,2010,-0.000243786,-0.010536804,-0.002172553,0
4,5,2,2010,0.001496704,5.03E-05,-0.007794166,0
5,5,3,2010,-0.024079391,-0.000335649,-0.014395861,1
6,5,4,2010,0.019503088,-0.00526307,0.011062886,0
7,5,5,2010,-0.019163748,-0.01805831,-0.021103952,0
10,5,1,2010,-0.005316861,0.014308426,0.010617532,1
11,5,2,2010,0.020619983,-0.000254173,0.005621092,0
12,5,3,2010,-0.010483051,0.002008475,0.002618275,1
13,5,4,2010,0.010602674,0.00663075,0.011579662,1
14,5,5,2010,0.002305065,0.0035792,-0.014614594,0
17,5,1,2010,-0.014584901,-0.024270178,-0.02221686,0
18,5,2,2010,-0.005354017,-0.005354017,0.002379693,1
19,5,3,2010,-0.009281943,-0.005848659,-0.00794865,0
20,5,4,2010,-0.005859919,-0.008338684,0.000257033,0
21,5,5,2010,-0.015879133,-0.013055082,-0.015728147,0
24,5,1,2010,0.000818782,0.011135443,0.012360461,1
25,5,2,2010,-0.005397763,-0.019307491,-0.031275288,0
26,5,3,2010,-0.011363738,0.019669727,0.015054711,1
27,5,4,2010,0.02582839,0.006760371,0.017092317,1
28,5,5,2010,0.008745328,0.008944591,0.015249053,1
31,5,1,2010,0.022923513,0.010375933,-0.000849528,0
1,6,2,2010,-0.015429699,-0.015087956,-0.004400266,0
2,6,3,2010,-0.012712489,-0.001205749,0.001708017,1
3,6,4,2010,0.020294262,0.016996404,0.019564759,1
4,6,5,2010,0.006900116,0.006729349,-4.31E-05,1
7,6,1,2010,-0.010386188,-0.015811752,-0.011655474,0
8,6,2,2010,0.000440902,0.003516544,-0.000854813,0
9,6,3,2010,-0.007189582,-0.009662375,-0.011960156,0
10,6,4,2010,-0.013299562,-0.00316549,0.001643443,1
11,6,5,2010,0.019027372,0.009474426,0.008212556,1
14,6,1,2010,0.000493421,0.02821684,0.011225436,1
15,6,2,2010,0.023447572,-0.001005834,0.0208519,0
16,6,3,2010,0.007946774,0.005890052,0.007339792,1
17,6,4,2010,0.003992384,0.000408722,-0.005023012,1
18,6,5,2010,-0.00168751,0.011214408,0.009766946,1
21,6,1,2010,0.007238433,0.001278034,0.007997588,1
22,6,2,2010,-0.002243158,-0.010046527,-0.010783776,0
23,6,3,2010,-0.012381761,0.000931664,-0.004820775,1
24,6,4,2010,0.01260444,0.001121943,0.005696491,1
25,6,5,2010,-0.000674416,-0.003644303,-0.008458576,0
28,6,1,2010,-0.011939378,-0.001782992,0.00363064,1
29,6,2,2010,0.006577283,-0.003664165,-0.006273716,0
30,6,3,2010,-0.015196448,-0.003166625,-0.00938513,0
1,7,4,2010,0.002696587,-0.009403994,0.000967963,0
2,7,5,2010,-0.004148533,-0.004148533,-0.007231308,0
5,7,1,2010,-0.005392558,0.001286376,0.00547376,1
6,7,2,2010,0.003999966,0.01682903,0.004723815,1
7,7,3,2010,0.016490641,-0.001874273,0.010538082,0
8,7,4,2010,0.00377672,0.017579157,0.009896225,1
9,7,5,2010,0.014163761,0.008864284,0.014163761,1
12,7,1,2010,0.010643473,0.01197106,0.010536296,1
13,7,2,2010,0.003409851,-0.007455942,-0.021562661,0
14,7,3,2010,-0.014918214,-0.014040194,-0.009997499,0
15,7,4,2010,-0.017281648,-0.010983121,0.00234985,1
16,7,5,2010,0.009985303,0.016190754,0.01053693,1
19,7,1,2010,0.005122065,0.00210851,0.001230626,0
20,7,2,2010,0.007495036,-0.002529801,0.003620902,0
21,7,3,2010,-0.004680341,0.001682604,0.003045148,1
22,7,4,2010,0.002540919,-0.00284333,-0.00561807,0
23,7,5,2010,0.009627728,0.008225617,0.009864355,1
26,7,1,2010,-0.00502062,0.001173652,0.002908219,1
27,7,2,2010,0.006831698,0.007391849,0.006241911,1
28,7,3,2010,0.003327584,-0.001713187,-0.001522305,0
29,7,4,2010,-0.003243568,-0.001829456,0.001337105,0
30,7,5,2010,-0.001106402,-0.003430434,-0.015510882,0
2,8,1,2010,-0.006051228,-0.002335517,0.007029906,1
3,8,2,2010,0.002638436,0.00037521,-0.005165815,0
4,8,3,2010,-0.002525253,0.026890839,0.007611468,1
5,8,4,2010,0.029126214,0.007503454,0.029126214,1
6,8,5,2010,0.001353395,-0.001773231,-0.00616193,0
9,8,1,2010,-0.00877723,-0.002036917,-0.003708866,1
10,8,2,2010,0.010234528,-0.003575836,-0.003618149,0
11,8,3,2010,-0.013338415,-0.01019436,-0.008456864,0
12,8,4,2010,-0.016359276,-0.019483749,-0.014111902,0
13,8,5,2010,-0.002486931,0.008319767,0.003830247,1
16,8,1,2010,-0.001632017,-0.005906406,-0.0021134,0
17,8,2,2010,-0.002957219,-0.001175242,-0.005323532,0
18,8,3,2010,0.002232731,0.014479017,0.007829199,1
19,8,4,2010,0.020806103,0.001409517,0.012741786,0
20,8,5,2010,-0.007320137,-0.008541715,-0.009034311,0
23,8,1,2010,-0.005175673,0.004445562,0.003227286,1
24,8,2,2010,0.004876418,-0.004748944,-0.002661703,0
25,8,3,2010,-0.007368395,-0.001663569,-0.001416268,0
26,8,4,2010,0.001332559,-0.00318637,-0.001672419,1
27,8,5,2010,-0.001330786,-0.002536043,-0.017138165,0
30,8,1,2010,-0.013301069,-0.009507771,-0.009558185,0
31,8,2,2010,-0.016272557,-0.011571667,-0.003121204,1
1,9,3,2010,0.006493725,0.017669261,0.011153046,1
2,9,4,2010,0.027648304,0.007655573,0.011071871,0
3,9,5,2010,-0.012491348,-0.001042303,0.003766089,1
6,9,1,2010,0.010233279,0.01046651,0.01024161,1
7,9,2,2010,0.010505093,0.01133421,0.006676897,1
8,9,3,2010,0.003626847,0.004466921,0.00397308,1
9,9,4,2010,0.00982712,0.003160586,0.011977063,1
10,9,5,2010,0,0,0,0
13,9,1,2010,0.005602978,0.010488902,0.006935189,1
14,9,2,2010,0.015138065,0.014359689,0.01415528,1
15,9,3,2010,0.006831561,0.022180689,0.007807249,1
16,9,4,2010,0.019743015,-0.006429726,-0.001620695,0
17,9,5,2010,-0.015216383,-0.003680524,0.004388418,1
20,9,1,2010,0.002023135,-0.001373847,0.003487662,1
21,9,2,2010,0.010102956,0.021988857,0.006018618,1
22,9,3,2010,0.019012016,-0.001009602,0.004052243,0
23,9,4,2010,-0.015909618,-0.010592824,-0.00391382,1
24,9,5,2010,0.001080324,0.005984898,0.003898561,1
27,9,1,2010,0.011475559,0.002075859,0.00514992,0
28,9,2,2010,-0.010496341,-0.009171902,-0.007081863,0
29,9,3,2010,0.000212609,0.009446183,-0.00103966,1
30,9,4,2010,-0.000379579,-0.002603971,-0.000252533,1
1,10,5,2010,0.004921208,0.01851615,0.008144332,1
4,10,1,2010,0.02487096,0.01450817,0.019034675,0
5,10,2,2010,-0.008929757,-0.011388128,0.001400748,0
6,10,3,2010,0.005803442,0.003800489,0.002678532,1
7,10,4,2010,1.48E-05,-0.006625675,-0.011561123,0
8,10,5,2010,-0.008884122,-0.007157366,-0.002522447,1
11,10,1,2010,0.006560485,0.005497857,0.004312551,1
12,10,2,2010,-0.003700051,-0.001117236,0.002173245,1
13,10,3,2010,0.005313923,0.027547332,0.006685062,1
14,10,4,2010,0.028546469,0.016911399,0.02987558,1
15,10,5,2010,0.01219284,-0.002459789,-0.03291813,0
18,10,1,2010,-0.0385414,-0.028595387,-0.007972674,1
19,10,2,2010,0.006449323,-0.003994206,-0.000180432,0
20,10,3,2010,-0.022472075,-0.012853282,-0.003143093,0
21,10,4,2010,-0.000804378,0.000349697,-0.002149775,1
22,10,5,2010,0.010818944,0.016020945,0.015617559,1
25,10,1,2010,0.010130031,-0.000446549,0.002954902,0
26,10,2,2010,-0.006373698,-0.008297813,-0.004163265,0
27,10,3,2010,-0.003285156,-0.005760326,-0.009039489,0
28,10,4,2010,-0.006755651,0.001210735,-0.008505294,0
29,10,5,2010,-0.001265937,-0.01085376,-0.005741591,0
1,11,1,2010,-0.00431264,0.007612747,0.01270902,1
2,11,2,2010,0.005513958,0.000975109,3.77E-05,1
3,11,3,2010,0.007124343,0.008893846,0.009611401,1
4,11,4,2010,0.006062319,0.007562412,0.008915582,1
5,11,5,2010,0.012628279,0.00422833,0.010197441,1
8,11,1,2010,-7.30E-06,-0.002301949,-0.017370744,0
9,11,2,2010,-0.012857863,-0.001540607,0.004939063,1
10,11,3,2010,0.006028196,0.007919677,0.005233545,1
11,11,4,2010,0.00745517,-0.005463212,-0.004181262,0
12,11,5,2010,-0.016383632,-0.014612119,-0.015877012,0
15,11,1,2010,-0.009274235,-0.000207292,-0.001316839,1
16,11,2,2010,0.005841296,-0.004916807,-0.011234262,0
17,11,3,2010,0,0,0,0
18,11,4,2010,-0.00582971,-0.004100221,0.004976072,1
19,11,5,2010,-0.009069191,-0.008787136,-0.01687127,0
22,11,1,2010,-0.014540728,0.009649017,0.005691985,1
23,11,2,2010,0.018375079,-0.001440987,0.001901928,0
24,11,3,2010,-0.001935387,-0.007551797,-0.002663768,0
25,11,4,2010,-0.010178597,0.015512344,0.006830706,1
26,11,5,2010,0.011015063,-0.006728886,0.004810038,0
29,11,1,2010,0.004237384,0.002576838,0.007305694,1
30,11,2,2010,-0.002184832,0.005088281,-0.005415054,1
1,12,3,2010,0.006802107,-0.000200129,0.013213791,1
2,12,4,2010,0.009207498,0.014805095,0.003781651,1
3,12,5,2010,0.012122693,0.009117275,0.017593627,1
6,12,1,2010,0.005355849,0.006501075,0.004609542,1
7,12,2,2010,0.002889269,0.000927864,0.002308762,1
8,12,3,2010,0.003323609,-0.006438724,-0.009119314,0
9,12,4,2010,-0.005699407,0.002278283,0.00236131,0
10,12,5,2010,-0.006721369,-0.006646125,-0.005077293,1
13,12,1,2010,0.006547148,0.001990469,-0.008140125,1
14,12,2,2010,0.005078506,0.008620315,0.016013523,1
15,12,3,2010,0.0019473,0.011285303,0.009945566,1
16,12,4,2010,0.018560932,0.026611889,0.01697144,1
17,12,5,2010,0,0,0,0
20,12,1,2010,0.012491311,0.019704638,0.0140738,1
21,12,2,2010,0.028520587,0.002193116,0.022986009,0
22,12,3,2010,-0.002281861,-0.005142207,-0.004198055,0
23,12,4,2010,0.000191159,0.002478838,0.005102918,1
24,12,5,2010,-0.004839491,0.00241157,-0.002798514,1
27,12,1,2010,0.006865852,0.00401865,0.007238919,1
28,12,2,2010,0.002193535,-0.000924707,0.002193535,1
29,12,3,2010,0.004431847,0.006161413,0.002582978,1
30,12,4,2010,0.005508598,0.008809508,0.007362862,1
31,12,5,2010,0.007490763,-0.000139774,0.000942234,0
3,1,1,2011,0.002558519,0.001804009,0.003718322,1
4,1,2,2011,-0.00048641,0.004790952,0.004789785,1
5,1,3,2011,-0.00140661,-0.001785561,-0.002653493,0
6,1,4,2011,0.007336693,0.002577132,0.000615002,1
7,1,5,2011,-0.001457977,0.003343642,-0.023108528,0
10,1,1,2011,-0.025273106,-0.022879648,-0.006366857,0
11,1,2,2011,-0.014945597,-0.006585155,-0.018341994,0
12,1,3,2011,0.001907777,-0.001777633,0.008925191,1
13,1,4,2011,-0.006692101,-0.020914189,-0.02089602,0
14,1,5,2011,-0.021558999,0.002415861,-0.000163241,1
17,1,1,2011,0.001973409,-0.003088728,0.000873127,1
18,1,2,2011,0.021537219,0.025085099,0.022660217,1
19,1,3,2011,0.019404817,-0.003313884,0.002996026,0
20,1,4,2011,-0.017218976,0.002719756,-0.003229085,1
21,1,5,2011,0.011048194,-0.009262775,0.00291351,0
24,1,1,2011,-0.009599189,0.001019808,-0.002925797,1
25,1,2,2011,0.007009927,0.001962326,0.001768954,0
27,1,3,2011,-0.003679651,-0.009635463,-0.012118442,0
28,1,4,2011,-0.013360435,-0.00496796,-0.01780482,0
29,1,5,2011,0,0,0,0
31,1,1,2011,-0.023576901,-0.031209966,-0.017271157,0
1,2,2,2011,0.000178808,0.000664751,-0.00873651,0
2,2,3,2011,-0.003947368,0.009078896,0.015260632,1
3,2,4,2011,0.002060479,-0.000212365,-5.05E-05,1
4,2,5,2011,-0.001877127,-0.00855306,-0.015060871,0
7,2,1,2011,-0.007005807,-0.011576256,0.002285982,1
8,2,2,2011,-0.005392628,-0.000708057,-0.001323138,0
9,2,3,2011,-0.007907494,-0.006984361,-0.010496651,0
10,2,4,2011,-0.003758159,-0.008052831,-0.009135899,0
11,2,5,2011,-0.01944996,-0.010144087,-0.010937243,0
14,2,1,2011,0.00902921,0.021556487,0.015149342,1
15,2,2,2011,0.021605512,0.000580712,0.008588127,0
16,2,3,2011,-0.006060121,-0.001051929,0.002690887,1
17,2,4,2011,0.009434722,0.004604312,0.00832304,1
18,2,5,2011,0.002284065,0.005884437,-0.007561616,0
21,2,1,2011,-0.011618569,0.009903338,-0.003078551,1
