Date,Close,Open,High,Low
17-Feb-09,2074.6,2131.8,2131.8,2054.35
18-Feb-09,2074.1,2055.35,2097.35,2055.35
19-Feb-09,2124.95,2071.95,2130.4,2071.95
20-Feb-09,2062.9,2113.15,2113.15,2035.85
23-Feb-09,2062.9,2113.15,2113.15,2035.85
24-Feb-09,2052.4,2059.15,2062.4,2012.25
25-Feb-09,2102.15,2062.9,2106.7,2062.9
26-Feb-09,2110.5,2098.8,2122.6,2085.5
27-Feb-09,2094.1,2104.8,2105.6,2042.25
02-Mar-09,2041.85,2077.6,2077.6,2023.75
03-Mar-09,2002,2042.3,2043.3,1993.8
04-Mar-09,2029,2004.45,2041.4,1998.2
05-Mar-09,2010.65,2036.35,2043.35,1999.7
06-Mar-09,2073.6,1999.9,2082,1992.8
09-Mar-09,2022.8,2054.95,2054.95,2014.25
10-Mar-09,2022.8,2054.95,2054.95,2014.25
11-Mar-09,2022.8,2054.95,2054.95,2014.25
12-Mar-09,2068.4,2047.05,2100.75,2047.05
13-Mar-09,2184.35,2085.3,2188.4,2085.3
16-Mar-09,2211.55,2182.05,2217.5,2166.05
17-Mar-09,2173.7,2210,2210,2156.95
18-Mar-09,2199.3,2194.5,2242.9,2185.05
19-Mar-09,2239.2,2200.7,2258.85,2200.7
20-Mar-09,2229.35,2225.1,2240.85,2208.25
23-Mar-09,2286.1,2228.8,2292.45,2228.8
24-Mar-09,2283.3,2286.7,2342,2261.3
25-Mar-09,2300.35,2284.25,2321.4,2274.55
26-Mar-09,2387.45,2320.45,2418.4,2306.85
27-Mar-09,2387.75,2398.4,2408.4,2333.6
30-Mar-09,2267.35,2358.5,2358.5,2249.45
31-Mar-09,2318.7,2296,2335.6,2280.25
01-Apr-09,2379.8,2317.35,2387.2,2289.4
02-Apr-09,2493.95,2402.1,2514.05,2402.1
03-Apr-09,2493.95,2402.1,2514.05,2402.1
06-Apr-09,2502.7,2525.35,2559.2,2469.1
07-Apr-09,2502.7,2525.35,2559.2,2469.1
08-Apr-09,2569.45,2492.95,2594.4,2431.55
09-Apr-09,2556.2,2586.2,2604.05,2537.95
10-Apr-09,2556.2,2586.2,2604.05,2537.95
13-Apr-09,2542.15,2593.35,2606.55,2484.15
14-Apr-09,2542.15,2593.35,2606.55,2484.15
15-Apr-09,2523.75,2437.55,2531.4,2397.65
16-Apr-09,2492,2537.15,2557.45,2477.75
17-Apr-09,2537.3,2490.65,2607.9,2490.65
20-Apr-09,2531.55,2522.15,2581.3,2501.85
21-Apr-09,2499.4,2551.25,2551.25,2486.2
22-Apr-09,2495.25,2520.9,2551.45,2471.55
23-Apr-09,2640.5,2497.6,2660.95,2497.6
24-Apr-09,2655.25,2640.85,2661.6,2588.35
27-Apr-09,2682.85,2629.9,2698.95,2619.05
28-Apr-09,2647.6,2685.8,2692.9,2638.15
29-Apr-09,2770.85,2650.2,2781.6,2650.2
30-Apr-09,2770.85,2650.2,2781.6,2650.2
01-May-09,2770.85,2650.2,2781.6,2650.2
04-May-09,2988.3,2804.9,3006.5,2804.9
05-May-09,2948.65,3003.4,3003.4,2886.35
06-May-09,2893.5,2931,2953.5,2875.4
07-May-09,2920.5,2893.3,2929.5,2857.1
08-May-09,2851.55,2917.95,2938.05,2828.05
11-May-09,2814.75,2852.1,2877.45,2795.75
12-May-09,2954.55,2790.7,2964.6,2790.7
13-May-09,2910.95,2955.35,2983.55,2893.5
14-May-09,2896.55,2856,2910.9,2838.45
15-May-09,2981.15,2921.95,3005.95,2913.7
18-May-09,3351.85,3343.6,3375.2,3277.2
19-May-09,3027.1,3369.7,3369.7,3011.25
20-May-09,3069.35,3005.1,3119.2,3005.1
21-May-09,2999.65,3062.2,3107.35,2991.1
22-May-09,3020.2,2973.6,3025.9,2960.9
25-May-09,3021.25,3039.05,3044.9,2980.8
26-May-09,3016.05,3036,3073.25,3005.45
27-May-09,3119.7,3056.45,3124.8,3056.45
28-May-09,3114.75,3119.55,3165.55,3100.35
29-May-09,3206.2,3138.6,3217.55,3121.5
01-Jun-09,3303.05,3173.65,3315.45,3173.65
02-Jun-09,3312.55,3321.8,3359.55,3285.55
03-Jun-09,3308.45,3313.85,3354.95,3260.25
04-Jun-09,3306.75,3296.45,3320.05,3270.6
05-Jun-09,3363.25,3328.6,3380.9,3312.9
08-Jun-09,3403.4,3382.7,3429.75,3372.95
09-Jun-09,3583,3377.85,3590.85,3371.4
10-Jun-09,3642.8,3616.95,3720.7,3596.95
11-Jun-09,3561.35,3648.55,3649.75,3538.85
12-Jun-09,3498.35,3566.2,3593.5,3487.7
15-Jun-09,3478.1,3493.05,3537.85,3446.05
16-Jun-09,3503.15,3439.75,3520.05,3412.8
17-Jun-09,3410.75,3493.6,3499.75,3390.05
18-Jun-09,3400.95,3366.25,3493.35,3366.25
19-Jun-09,3462.85,3421.45,3496.4,3419.15
22-Jun-09,3422.3,3492.75,3517.05,3409.95
23-Jun-09,3407.7,3367.7,3440.75,3350.45
24-Jun-09,3476.25,3427.9,3516.75,3369.25
25-Jun-09,3462.15,3482.35,3545.2,3443.9
26-Jun-09,3577.55,3503.3,3599.95,3462.75
29-Jun-09,3514.4,3586.1,3595,3504.95
30-Jun-09,3497.65,3515.05,3552.05,3480.5
01-Jul-09,3526.7,3500.7,3550.45,3476
02-Jul-09,3534.2,3534.05,3541.9,3486.95
03-Jul-09,3545.3,3528.85,3560.75,3481.8
06-Jul-09,3430.55,3547,3581.25,3422.65
07-Jul-09,3449,3444.65,3475.2,3419.95
08-Jul-09,3365.15,3418.1,3418.1,3320.55
09-Jul-09,3374.55,3360.4,3397.5,3339.4
10-Jul-09,3423.6,3366.95,3507.2,3366.95
13-Jul-09,3459.5,3437.3,3471.55,3407.55
14-Jul-09,3561.95,3483.1,3585,3481.85
15-Jul-09,3628.55,3555.3,3644.6,3555.3
16-Jul-09,3634.25,3661.25,3682,3621.1
17-Jul-09,3772.95,3665.2,3793.6,3665.2
20-Jul-09,4092.5,3842.8,4170.95,3842.8
21-Jul-09,4010.5,4095.3,4115.55,3992.95
22-Jul-09,3932.9,4046.45,4057.1,3900.1
23-Jul-09,4005,3974.5,4029,3974.5
24-Jul-09,4076,4041.9,4090.7,4028.05
27-Jul-09,4088.7,4073.6,4135.8,4071.05
28-Jul-09,4089.1,4087.3,4101.15,4038.8
29-Jul-09,4129.75,4068,4144.2,4032.2
30-Jul-09,4292.85,4139.35,4318.6,4127.35
31-Jul-09,4330.05,4334.7,4374.55,4284.25
03-Aug-09,4380.15,4339.5,4395.25,4309.95
04-Aug-09,4335.15,4353.5,4400.95,4286.8
05-Aug-09,4403.35,4321.05,4415.2,4321.05
06-Aug-09,4316.4,4409.05,4427.15,4291.55
07-Aug-09,4278,4286.35,4342.85,4262.1
10-Aug-09,4402.3,4310.95,4465.65,4310.95
11-Aug-09,4422.1,4420.55,4488.85,4366.15
12-Aug-09,4345.5,4410.05,4410.05,4232.5
13-Aug-09,4432.35,4388.3,4440.55,4376.15
14-Aug-09,4391.95,4436.05,4441.75,4356.7
17-Aug-09,4264.15,4346.65,4346.65,4247.05
18-Aug-09,4291.5,4251.85,4324.85,4241.9
19-Aug-09,4236.1,4301.65,4320.8,4202.6
20-Aug-09,4284.8,4269.45,4320.05,4269.45
21-Aug-09,4368.15,4287.1,4377.55,4247
24-Aug-09,4482.3,4411.65,4494.1,4411.65
25-Aug-09,4591.7,4475.8,4600.75,4456.65
26-Aug-09,4730.55,4597.4,4762.35,4597.4
27-Aug-09,4753,4729.8,4789.4,4716.8
28-Aug-09,4721.15,4753.85,4765.6,4648
31-Aug-09,4618.35,4644.05,4649.95,4602.75
01-Sep-09,4644.5,4625.55,4707.85,4595.85
02-Sep-09,4680.2,4602.55,4721.1,4601.75
03-Sep-09,4686.9,4686.5,4731.35,4640.3
04-Sep-09,4704.65,4709.85,4731.75,4655.55
07-Sep-09,4775.9,4734.5,4782.8,4731.3
08-Sep-09,4757.1,4788.35,4837.5,4740.8
09-Sep-09,4736.4,4763.1,4768.75,4686.7
10-Sep-09,4744.5,4745.25,4809.05,4722.15
11-Sep-09,4785.65,4727.45,4811.65,4727.45
14-Sep-09,4786.05,4726.8,4803.25,4726.8
15-Sep-09,4846.35,4806.35,4861.65,4798.3
16-Sep-09,4880.95,4872.3,4887.3,4844.75
17-Sep-09,4973.75,4907.15,5000.1,4905.2
18-Sep-09,4979.05,4973.2,5015.85,4958
21-Sep-09,4979.05,4973.2,5015.85,4958
22-Sep-09,5084.5,4978,5097.85,4970.6
23-Sep-09,4992.65,5078.6,5101.45,4972.1
24-Sep-09,4997.9,4935.25,5016.75,4883.35
25-Sep-09,4905.6,4985.2,4985.2,4897.95
28-Sep-09,4905.6,4985.2,4985.2,4897.95
29-Sep-09,5044.2,4988.7,5063.1,4965.25
30-Sep-09,5122.1,5043.9,5141.55,5043.9
01-Oct-09,5174.05,5149.15,5215.25,5076.65
02-Oct-09,5174.05,5149.15,5215.25,5076.65
05-Oct-09,5119.6,5114.4,5203.45,5088.85
06-Oct-09,5078.2,5167.35,5194.35,5016.1
07-Oct-09,4929.15,5101.35,5111.7,4918.3
08-Oct-09,4837.35,4937.35,4954.25,4815.35
09-Oct-09,4774.8,4915.45,4957.25,4761.45
12-Oct-09,4916.95,4800.45,4926.3,4800.45
13-Oct-09,4916.95,4800.45,4926.3,4800.45
14-Oct-09,4976.05,4952.45,5007.55,4931.05
15-Oct-09,4919.35,4980,5000.2,4870.55
16-Oct-09,4937.35,4935.35,4978.3,4923.6
19-Oct-09,4937.35,4935.35,4978.3,4923.6
20-Oct-09,5014.1,5000.45,5059.05,4998.6
21-Oct-09,5074.45,5017.55,5128.65,5013.35
22-Oct-09,5033.6,5059.15,5135.5,4993.1
23-Oct-09,5126.15,5054.3,5163.9,5054.3
26-Oct-09,5162.3,5136,5215.5,5113.65
27-Oct-09,5136.15,5170.55,5236.75,5087.35
28-Oct-09,5168.5,5131.35,5187.4,5122.55
29-Oct-09,5088.95,5155.35,5169.1,5075.1
30-Oct-09,5048.8,5112.25,5192.3,4978.15
02-Nov-09,5048.8,5112.25,5192.3,4978.15
03-Nov-09,4849.85,5060.9,5068.95,4828.3
04-Nov-09,5023.35,4877.05,5034.35,4877.05
05-Nov-09,5043.2,5024.35,5053.05,4911.05
06-Nov-09,5068.1,5046.85,5121.55,5025.3
09-Nov-09,5110,5082.1,5118.2,5030.7
10-Nov-09,5064.85,5136.55,5159.6,5056.35
11-Nov-09,5259,5069,5265.55,5069
12-Nov-09,5311.55,5265.2,5332.8,5256.6
13-Nov-09,5379.1,5313.75,5406.6,5296.3
16-Nov-09,5370.2,5397.45,5406.8,5330.3
17-Nov-09,5474.5,5387,5483.9,5375.15
18-Nov-09,5484.6,5475.55,5573.85,5470.85
19-Nov-09,5417.45,5483.05,5483.25,5365.8
20-Nov-09,5463.55,5382.7,5476.1,5328.1
23-Nov-09,5456.2,5486.85,5486.85,5427.6
24-Nov-09,5486.2,5477.05,5513.55,5405.75
25-Nov-09,5476.8,5477.95,5525.7,5458.1
26-Nov-09,5366.5,5478.85,5496.85,5344.3
27-Nov-09,5262.5,5361.75,5361.75,5162.45
30-Nov-09,5364.2,5315.8,5397.5,5309.6
01-Dec-09,5394.4,5389.1,5406.5,5355.1
02-Dec-09,5362.75,5412.8,5420.95,5340.15
03-Dec-09,5413.95,5386.2,5447.8,5363.45
04-Dec-09,5429.6,5422.45,5497.25,5401.25
07-Dec-09,5442.5,5442.1,5493.6,5419.1
08-Dec-09,5499.8,5444.4,5506.45,5417
09-Dec-09,5543.2,5491.75,5556,5476.2
10-Dec-09,5532.45,5543.55,5561.9,5515.9
11-Dec-09,5521.05,5547.05,5587.05,5501.05
14-Dec-09,5557.85,5510.05,5581.05,5510.05
15-Dec-09,5544.6,5555.75,5594.4,5531
16-Dec-09,5637,5547.05,5652.65,5526.4
17-Dec-09,5692.05,5678.75,5729.7,5655.05
18-Dec-09,5682.8,5710.25,5735.05,5674.15
21-Dec-09,5678.95,5721.7,5758.8,5663.35
22-Dec-09,5657.45,5680.65,5728.85,5620.3
23-Dec-09,5815,5686.6,5826.65,5685.9
24-Dec-09,5829.7,5840.9,5854.45,5788.35
25-Dec-09,5829.7,5840.9,5854.45,5788.35
28-Dec-09,5829.7,5840.9,5854.45,5788.35
29-Dec-09,5778.6,5838.35,5839.6,5762.8
30-Dec-09,5791.3,5769.8,5832.7,5769.8
31-Dec-09,5818.4,5797.15,5843.2,5797.15
01-Jan-10,5818.4,5797.15,5843.2,5797.15
04-Jan-10,5877.25,5819.5,5889.2,5819.5
05-Jan-10,5913.65,5898.95,5923.25,5874.9
06-Jan-10,5824.9,5913.9,5922.15,5816.55
07-Jan-10,5702.85,5828.2,5840.05,5690.8
08-Jan-10,5607.9,5694.8,5694.8,5599.3
11-Jan-10,5649.65,5629.7,5691.8,5606.15
12-Jan-10,5862.4,5741.65,5897,5741.65
13-Jan-10,6075.8,5866.55,6082.5,5846.75
14-Jan-10,6105.3,6095.7,6160,6004.85
15-Jan-10,6118.4,6095.15,6145.4,6058.6
18-Jan-10,6181.15,6131.75,6190.85,6112.4
19-Jan-10,6068.7,6175.25,6181.6,6044.55
20-Jan-10,6052.4,6108.95,6123.3,6024.1
21-Jan-10,5951.9,6028.45,6098.65,5927.15
22-Jan-10,5874.6,5951.95,5951.95,5814.6
25-Jan-10,5799.3,5850.6,5850.6,5745.95
26-Jan-10,5799.3,5850.6,5850.6,5745.95
27-Jan-10,5599,5753.65,5767.9,5577.5
28-Jan-10,5649.35,5639.8,5729.2,5572.05
29-Jan-10,5594.15,5554.85,5619.45,5423.45
01-Feb-10,5643.45,5543.55,5739.55,5477.95
02-Feb-10,5586.7,5720.05,5745,5561.7
03-Feb-10,5698.85,5599.55,5713.75,5599.55
04-Feb-10,5565.95,5686.75,5686.75,5541.75
05-Feb-10,5449.75,5460.75,5510.6,5401.55
08-Feb-10,5484.65,5503.1,5555.75,5387.95
09-Feb-10,5606.3,5474.6,5620.8,5474.6
10-Feb-10,5573.45,5616.7,5654.05,5563.65
11-Feb-10,5644.2,5595.2,5678.05,5595.2
12-Feb-10,5644.2,5595.2,5678.05,5595.2
15-Feb-10,5667.05,5669.9,5698.85,5630.05
16-Feb-10,5745.1,5665.5,5767.8,5642.25
17-Feb-10,5743.8,5779.7,5798.25,5712.05
18-Feb-10,5741.1,5745.8,5785.5,5722.15
19-Feb-10,5712.45,5701.8,5758.2,5686.25
22-Feb-10,5752.8,5759.55,5815.7,5740.9
23-Feb-10,5783.8,5750.9,5796.6,5729.9
24-Feb-10,5779.75,5744.25,5828.3,5744.25
25-Feb-10,5782.1,5810.25,5814.9,5752.35
26-Feb-10,5766.7,5787.3,5832,5724.8
01-Mar-10,5766.7,5787.3,5832,5724.8
02-Mar-10,5848.7,5823.55,5857.7,5797.95
03-Mar-10,5896.7,5885.15,5913.15,5848.9
04-Mar-10,5833.6,5906.3,5906.3,5799.45
05-Mar-10,5843.2,5834.05,5863.05,5815.55
08-Mar-10,5882.7,5843.45,5905.8,5843.45
09-Mar-10,5925.1,5903.85,5968.1,5880.45
10-Mar-10,5897.85,5926.3,5947.7,5881.95
11-Mar-10,5960.05,5900,5980.05,5900
12-Mar-10,5960.65,5977.15,5987.9,5933.15
15-Mar-10,6038.45,5980.65,6052.05,5906.5
16-Mar-10,6102.75,6059.2,6119.7,6021.9
17-Mar-10,6143,6094,6174.3,6094
18-Mar-10,6174.7,6155.75,6185,6129.75
19-Mar-10,6145.45,6189.6,6189.6,6132.7
22-Mar-10,6128.75,6086.25,6162.3,6085.15
23-Mar-10,6142.7,6174.55,6176.4,6123.15
24-Mar-10,6142.7,6174.55,6176.4,6123.15
25-Mar-10,6201.2,6137.55,6220.05,6128.05
26-Mar-10,6151.9,6223.5,6223.5,6135
29-Mar-10,6050.95,6133.65,6140.9,6039.85
30-Mar-10,5917.75,6033.15,6042.85,5908.15
31-Mar-10,5855.95,5947.6,5967.55,5842.3
01-Apr-10,5984,5861.45,5994.25,5861.45
02-Apr-10,5984,5861.45,5994.25,5861.45
05-Apr-10,5993.9,5992.8,6017.35,5933.3
06-Apr-10,5934.8,6001.6,6003.65,5924
07-Apr-10,5920.05,5947.85,5947.85,5871.95
08-Apr-10,5950,5892.1,5994.3,5892.1
09-Apr-10,5950.7,5959.25,6013.3,5943.65
12-Apr-10,5963.8,5969.1,5985.9,5916.85
13-Apr-10,6141.15,6041.5,6163.15,5905.15
14-Apr-10,6141.15,6041.5,6163.15,5905.15
15-Apr-10,6171.75,6141.6,6230.6,6126.7
16-Apr-10,6142.85,6141.85,6194.6,6117.55
19-Apr-10,6064.25,6123.55,6123.55,6026.6
20-Apr-10,6000,6117.05,6117.05,5990.15
21-Apr-10,6004.6,6036.55,6050.4,5976.6
22-Apr-10,6017.2,5990.45,6087.45,5977.95
23-Apr-10,6016.15,6055.6,6072.3,6001.85
26-Apr-10,6040,6034.5,6059.85,6024.1
27-Apr-10,6037.75,6034.8,6045.5,6015.7
28-Apr-10,5949.65,6014.65,6014.65,5939.5
29-Apr-10,5938.55,5949.8,5961.65,5899.35
30-Apr-10,5985.8,5947.85,6021.75,5914.7
03-May-10,5930,5946.4,5958.3,5901.85
04-May-10,5871.8,5955.3,5958.6,5855.85
05-May-10,5932,5811.9,5956.6,5771.55
06-May-10,5867.9,5925.25,5925.25,5835.4
07-May-10,5726.6,5811.7,5818.25,5712.25
10-May-10,5890.9,5780.8,5901.5,5772.9
11-May-10,5834.35,5900,5900,5805.35
12-May-10,5876.25,5838.15,5911.85,5820.55
13-May-10,5922.6,5900.05,5951.05,5887.95
14-May-10,5839.75,5913.65,5972.35,5801.9
17-May-10,5744.55,5827.4,5827.4,5673
18-May-10,5754.7,5796.2,5796.2,5686.5
19-May-10,5663.1,5742.4,5762.3,5641.3
20-May-10,5659.9,5708.75,5714.25,5642.75
21-May-10,5606.45,5618.1,5639.65,5554
24-May-10,5638.5,5622.7,5702.45,5622.65
25-May-10,5488.1,5592.35,5592.35,5446.8
26-May-10,5674.4,5528.8,5702.35,5528.8
27-May-10,5713.6,5671.6,5740.9,5623.3
28-May-10,5783.6,5721.2,5792.25,5709.05
31-May-10,5761.95,5852.35,5852.35,5704.2
01-Jun-10,5688.3,5762.05,5764.05,5679.1
02-Jun-10,5738.45,5688.8,5757.1,5688.8
03-Jun-10,5839.65,5804.25,5854.95,5800.1
04-Jun-10,5884.3,5844.3,5894.35,5799.85
07-Jun-10,5785.85,5783.6,5801.15,5732.25
08-Jun-10,5740.7,5786.15,5821.55,5727.35
09-Jun-10,5670.4,5744.55,5765.3,5658.85
10-Jun-10,5735.1,5668.15,5747.05,5668.15
11-Jun-10,5739.25,5776,5801.5,5714.7
14-Jun-10,5945.25,5778.85,5965.2,5778.85
15-Jun-10,5916.75,5914.35,5959.2,5899.35
16-Jun-10,5969.9,5961.35,5994.3,5942.65
17-Jun-10,5975.9,5985.15,5996.75,5912.8
18-Jun-10,6006.95,5975.05,6064,5970.55
21-Jun-10,6037.25,6018.3,6071.75,6018.3
22-Jun-10,5958.55,6004.8,6010.75,5953.4
23-Jun-10,6007.65,5930.45,6016.35,5924.7
24-Jun-10,6014.6,6005.2,6023.1,5958.45
25-Jun-10,5921.75,6001.15,6001.15,5908.05
28-Jun-10,5979.6,5929.5,5990.45,5929.5
29-Jun-10,5934.15,5968.5,5968.5,5892.3
30-Jun-10,5928.3,5877.8,5949.6,5837
01-Jul-10,5861.25,5893.65,5893.65,5842.65
02-Jul-10,5836.3,5869.2,5869.2,5800.4
05-Jul-10,5862.6,5837.55,5876.75,5832.15
06-Jul-10,5959.55,5860.9,5975.65,5859.7
07-Jul-10,5954.4,5957.55,5964.45,5921.45
08-Jul-10,6041.3,5980.05,6069.3,5980.05
09-Jul-10,6108.4,6064.75,6123.1,6064.75
12-Jul-10,6185.65,6129.3,6196.4,6128.65
13-Jul-10,6028.05,6150.2,6150.2,5996.5
14-Jul-10,5952.45,6058.45,6063.85,5936.55
15-Jul-10,5985.5,5953.75,5997.25,5950.5
16-Jul-10,6086.1,6013.2,6094.35,6013.2
19-Jul-10,6072.8,6044,6107.2,6020.6
20-Jul-10,6052.5,6089.3,6091.75,6042.4
21-Jul-10,6097.45,6060.8,6102,6060.8
22-Jul-10,6076.25,6076.2,6084.65,6026.75
23-Jul-10,6100.4,6134.7,6134.7,6086.2
26-Jul-10,6131.35,6103.9,6141.9,6103.9
27-Jul-10,6168.65,6145.6,6187.3,6142
28-Jul-10,6161.4,6166.05,6176.7,6132.65
29-Jul-10,6152.35,6146.05,6165.4,6140.85
30-Jul-10,6086.85,6139.25,6144.25,6045.6
02-Aug-10,6104.35,6102.1,6129.9,6088.1
03-Aug-10,6077,6118.2,6132.2,6056.65
04-Aug-10,6274.2,6102.75,6297.1,6102.75
05-Aug-10,6288.7,6280.5,6344.35,6280.5
06-Aug-10,6259.9,6289,6333.1,6241.8
09-Aug-10,6306.85,6233.8,6320.2,6218.65
10-Aug-10,6216,6297.6,6297.6,6196.15
11-Aug-10,6161.3,6213.6,6233.4,6143.75
12-Aug-10,6091.05,6111.95,6111.95,6057.05
13-Aug-10,6116.7,6096.75,6162.8,6080.25
16-Aug-10,6086.85,6086.8,6126.4,6067.4
17-Aug-10,6059.5,6068.8,6119.2,6035.1
18-Aug-10,6184.4,6082.35,6207.8,6082.35
19-Aug-10,6183.9,6208.9,6216.55,6159.85
20-Aug-10,6128.6,6163.45,6163.45,6104.2
23-Aug-10,6178.95,6131.55,6190.85,6123.9
24-Aug-10,6117.6,6161.45,6161.45,6107.6
25-Aug-10,6109.95,6116.05,6151.2,6098.95
26-Aug-10,6116.15,6124.2,6131.6,6088.75
27-Aug-10,6005.9,6116.05,6116.05,5984.4
30-Aug-10,5971.25,6034.7,6057.9,5927.2
31-Aug-10,5974.9,5936.5,5987.8,5908.7
01-Sep-10,6086.45,5975.05,6093.6,5974.6
02-Sep-10,6055.2,6140.25,6140.25,6040.75
03-Sep-10,6076.1,6063.55,6133.85,6063.5
06-Sep-10,6184.45,6125.6,6198.05,6125.6
07-Sep-10,6253.65,6189.95,6268.3,6166.5
08-Sep-10,6287.7,6212.4,6296.3,6191
09-Sep-10,6302,6273.45,6316.2,6265.15
10-Sep-10,6302,6273.45,6316.2,6265.15
13-Sep-10,6358.15,6308.6,6382.45,6308.6
14-Sep-10,6441.75,6404.1,6474.1,6397.9
15-Sep-10,6602,6447.85,6617.7,6447.85
16-Sep-10,6447.25,6575.15,6575.15,6437.4
17-Sep-10,6477.85,6475.1,6550.95,6465.65
20-Sep-10,6528.45,6488.2,6541.95,6488.2
21-Sep-10,6673.3,6553.75,6685.8,6527.25
22-Sep-10,6594.6,6678.35,6679.05,6553.7
23-Sep-10,6596.4,6572.1,6608.3,6528.05
24-Sep-10,6634.7,6579.2,6647.85,6553.5
27-Sep-10,6600.75,6654.7,6661.65,6587.25
28-Sep-10,6560.5,6584.85,6600.55,6540.6
29-Sep-10,6578.6,6586.25,6662.9,6533.8
30-Sep-10,6613.4,6583.75,6645.55,6532.15
01-Oct-10,6759.15,6616.15,6768.6,6585.35
04-Oct-10,6733.35,6780.7,6866.8,6710.7
05-Oct-10,6732.8,6720.15,6788.6,6720.1
06-Oct-10,6776.85,6759.15,6814.4,6738.1
07-Oct-10,6681.45,6759.25,6769.25,6660.2
08-Oct-10,6710.65,6699.2,6720.8,6643.4
11-Oct-10,6716.25,6743.15,6757.75,6672.05
12-Oct-10,6724.15,6718.2,6750.2,6686.55
13-Oct-10,6924.75,6753.9,6936.15,6731.25
14-Oct-10,6952.8,6946.7,7053.45,6932.35
15-Oct-10,6730.1,7031.4,7036.1,6704.15
18-Oct-10,6814,6760.4,6834.9,6650.7
19-Oct-10,6663,6804,6807.6,6649.5
20-Oct-10,6652.3,6651.1,6720.1,6628.6
21-Oct-10,6715.3,6645.75,6722.45,6614.35
22-Oct-10,6777.1,6717.65,6830.15,6717.65
25-Oct-10,6751.8,6785.7,6827.1,6737.5
26-Oct-10,6736.85,6742.45,6770.45,6709.45
27-Oct-10,6663.65,6720.3,6731.45,6648.8
28-Oct-10,6632.55,6674.9,6739.6,6592.25
29-Oct-10,6613.25,6666.45,6666.45,6554.4
01-Nov-10,6670,6637.7,6717.2,6637.7
02-Nov-10,6712.7,6674.3,6723.75,6637.95
03-Nov-10,6721.25,6721.85,6783.55,6701.75
04-Nov-10,6818.65,6762.6,6834.85,6761.5
05-Nov-10,6841.15,6848,6863.75,6830.45
08-Nov-10,6723.6,6847.95,6847.95,6711.8
09-Nov-10,6811.7,6759.9,6837.4,6744.95
10-Nov-10,6851.55,6800.65,6891.55,6780.25
11-Nov-10,6762.7,6851.35,6853.9,6751.9
12-Nov-10,6663.2,6739.1,6753.75,6644.7
15-Nov-10,6733,6676.6,6752.35,6635.95
16-Nov-10,6608.3,6715.6,6719.15,6561.4
17-Nov-10,6608.3,6715.6,6719.15,6561.4
18-Nov-10,6631,6676.45,6691.6,6594.05
19-Nov-10,6503.5,6615.9,6632.8,6482.8
22-Nov-10,6666.55,6519.7,6696.8,6519.7
23-Nov-10,6619.85,6639.5,6687.15,6532.1
24-Nov-10,6540.75,6626.65,6636.65,6514.7
25-Nov-10,6617.9,6559.2,6739.6,6559.2
26-Nov-10,6615.4,6631.45,6694.25,6590.75
29-Nov-10,6688.9,6659.55,6711.5,6638.9
30-Nov-10,6703.6,6645,6745.65,6602.95
01-Dec-10,6723.3,6690.2,6744.3,6690.2
02-Dec-10,6827.6,6751.8,6844.15,6715.5
03-Dec-10,6856.65,6833.65,6906.55,6833.65
06-Dec-10,6890.55,6870.25,6951.45,6865.15
07-Dec-10,6932.3,6890.1,6957.9,6881
08-Dec-10,6850.9,6913,6913.1,6818.25
09-Dec-10,6843.75,6873.6,6928.85,6834.35
10-Dec-10,6869.1,6827.4,6882.8,6799.65
13-Dec-10,6886.1,6872.1,6896.5,6744.3
14-Dec-10,6935.5,6907,6955.95,6852.3
15-Dec-10,7024.65,6920.45,7034.45,6920.45
16-Dec-10,7211.8,7048.9,7221.65,7037.9
17-Dec-10,7211.8,7048.9,7221.65,7037.9
20-Dec-10,7332.05,7136.95,7363.95,7136.95
21-Dec-10,7325.7,7340.5,7380.1,7301
22-Dec-10,7302.95,7323.75,7342.15,7270.35
23-Dec-10,7339.6,7325.15,7360.35,7307.45
24-Dec-10,7353.65,7289.7,7378.1,7287
27-Dec-10,7364.1,7339.75,7407.75,7339.75
28-Dec-10,7387.25,7355.85,7400.9,7355.85
29-Dec-10,7426.6,7388.45,7446.5,7374.85
30-Dec-10,7503.65,7429.15,7512.1,7429.15
31-Dec-10,7491.1,7484.8,7511.05,7436.15
03-Jan-11,7492.45,7503.95,7524.6,7463.8
04-Jan-11,7512.3,7500.3,7560.65,7499.55
05-Jan-11,7508,7489.75,7547.15,7479.65
06-Jan-11,7545.95,7544.7,7566.6,7484.25
07-Jan-11,7333.8,7533.7,7591.9,7311.3
10-Jan-11,7317.45,7343.3,7418.2,7264.75
11-Jan-11,7194.5,7233.55,7369.35,7131.5
12-Jan-11,7324.05,7247.35,7356.25,7195.15
13-Jan-11,7063.95,7198.85,7202.4,7044.8
14-Jan-11,7068.2,7043.65,7219.8,7043.65
17-Jan-11,7178.2,7057.55,7197.5,7049.8
18-Jan-11,7360.85,7209.55,7378.05,7209.55
19-Jan-11,7267.1,7349.45,7353.6,7231.15
20-Jan-11,7353.75,7222.9,7373.6,7207.8
21-Jan-11,7249.8,7302.7,7305.3,7228.8
24-Jan-11,7295.1,7232.6,7312.75,7207.65
25-Jan-11,7242.5,7283.3,7327.1,7220.4
27-Jan-11,7146.55,7256.5,7256.5,7132.9
28-Jan-11,7065.35,7159.55,7220.45,7005.9
29-Jan-11,7065.35,7159.55,7220.45,7005.9
