day,month,Day_week,year,open_norm,high_norm,low_norm,close_norm
2,8,1,2010,-0.006051228,-0.002335517,0.007029906,0.00287505
3,8,2,2010,0.002638436,0.00037521,-0.005165815,-0.004480412
4,8,3,2010,-0.002525253,0.026890839,0.007611468,0.032450222
5,8,4,2010,0.029126214,0.007503454,0.029126214,0.002311052
6,8,5,2010,0.001353395,-0.001773231,-0.00616193,-0.004579643
9,8,1,2010,-0.00877723,-0.002036917,-0.003708866,0.00750012
10,8,2,2010,0.010234528,-0.003575836,-0.003618149,-0.014404972
11,8,3,2010,-0.013338415,-0.01019436,-0.008456864,-0.008799871
12,8,4,2010,-0.016359276,-0.019483749,-0.014111902,-0.011401815
13,8,5,2010,-0.002486931,0.008319767,0.003830247,0.004211097
16,8,1,2010,-0.001632017,-0.005906406,-0.0021134,-0.004880082
17,8,2,2010,-0.002957219,-0.001175242,-0.005323532,-0.004493293
18,8,3,2010,0.002232731,0.014479017,0.007829199,0.020612262
19,8,4,2010,0.020806103,0.001409517,0.012741786,-8.08E-05
20,8,5,2010,-0.007320137,-0.008541715,-0.009034311,-0.008942577
23,8,1,2010,-0.005175673,0.004445562,0.003227286,0.008215579
24,8,2,2010,0.004876418,-0.004748944,-0.002661703,-0.009928871
25,8,3,2010,-0.007368395,-0.001663569,-0.001416268,-0.00125049
26,8,4,2010,0.001332559,-0.00318637,-0.001672419,0.001014738
27,8,5,2010,-0.001330786,-0.002536043,-0.017138165,-0.018026046
30,8,1,2010,-0.013301069,-0.009507771,-0.009558185,-0.005769327
31,8,2,2010,-0.016272557,-0.011571667,-0.003121204,0.000611262
1,9,3,2010,0.006493725,0.017669261,0.011153046,0.018669769
2,9,4,2010,0.027648304,0.007655573,0.011071871,-0.005134356
3,9,5,2010,-0.012491348,-0.001042303,0.003766089,0.003451579
6,9,1,2010,0.010233279,0.01046651,0.01024161,0.017832162
7,9,2,2010,0.010505093,0.01133421,0.006676897,0.011189354
8,9,3,2010,0.003626847,0.004466921,0.00397308,0.00544482
9,9,4,2010,0.00982712,0.003160586,0.011977063,0.002274282
10,9,5,2010,0,0,0,0
13,9,1,2010,0.005602978,0.010488902,0.006935189,0.00890987
14,9,2,2010,0.015138065,0.014359689,0.01415528,0.013148479
15,9,3,2010,0.006831561,0.022180689,0.007807249,0.02487678
16,9,4,2010,0.019743015,-0.006429726,-0.001620695,-0.023439867
17,9,5,2010,-0.015216383,-0.003680524,0.004388418,0.00474621
20,9,1,2010,0.002023135,-0.001373847,0.003487662,0.007811234
21,9,2,2010,0.010102956,0.021988857,0.006018618,0.022187502
22,9,3,2010,0.019012016,-0.001009602,0.004052243,-0.011793266
23,9,4,2010,-0.015909618,-0.010592824,-0.00391382,0.000272951
24,9,5,2010,0.001080324,0.005984898,0.003898561,0.005806197
27,9,1,2010,0.011475559,0.002075859,0.00514992,-0.005117036
28,9,2,2010,-0.010496341,-0.009171902,-0.007081863,-0.006097792
29,9,3,2010,0.000212609,0.009446183,-0.00103966,0.002758936
30,9,4,2010,-0.000379579,-0.002603971,-0.000252533,0.005289879
1,10,5,2010,0.004921208,0.01851615,0.008144332,0.022038588
4,10,1,2010,0.02487096,0.01450817,0.019034675,-0.003817048
5,10,2,2010,-0.008929757,-0.011388128,0.001400748,-8.17E-05
6,10,3,2010,0.005803442,0.003800489,0.002678532,0.006542597
7,10,4,2010,1.48E-05,-0.006625675,-0.011561123,-0.014077337
8,10,5,2010,-0.008884122,-0.007157366,-0.002522447,0.004370309
11,10,1,2010,0.006560485,0.005497857,0.004312551,0.000834494
12,10,2,2010,-0.003700051,-0.001117236,0.002173245,0.001176252
13,10,3,2010,0.005313923,0.027547332,0.006685062,0.029832767
14,10,4,2010,0.028546469,0.016911399,0.02987558,0.004050688
15,10,5,2010,0.01219284,-0.002459789,-0.03291813,-0.032030261
18,10,1,2010,-0.0385414,-0.028595387,-0.007972674,0.012466382
19,10,2,2010,0.006449323,-0.003994206,-0.000180432,-0.022160258
20,10,3,2010,-0.022472075,-0.012853282,-0.003143093,-0.001605883
21,10,4,2010,-0.000804378,0.000349697,-0.002149775,0.009470409
22,10,5,2010,0.010818944,0.016020945,0.015617559,0.009202865
25,10,1,2010,0.010130031,-0.000446549,0.002954902,-0.00373316
26,10,2,2010,-0.006373698,-0.008297813,-0.004163265,-0.002214224
27,10,3,2010,-0.003285156,-0.005760326,-0.009039489,-0.010865612
28,10,4,2010,-0.006755651,0.001210735,-0.008505294,-0.004667112
29,10,5,2010,-0.001265937,-0.01085376,-0.005741591,-0.002909891
1,11,1,2010,-0.00431264,0.007612747,0.01270902,0.008581257
2,11,2,2010,0.005513958,0.000975109,3.77E-05,0.006401799
3,11,3,2010,0.007124343,0.008893846,0.009611401,0.001273705
4,11,4,2010,0.006062319,0.007562412,0.008915582,0.014491352
5,11,5,2010,0.012628279,0.00422833,0.010197441,0.003299773
8,11,1,2010,-7.30E-06,-0.002301949,-0.017370744,-0.017182784
9,11,2,2010,-0.012857863,-0.001540607,0.004939063,0.0131031
10,11,3,2010,0.006028196,0.007919677,0.005233545,0.005850228
11,11,4,2010,0.00745517,-0.005463212,-0.004181262,-0.012967869
12,11,5,2010,-0.016383632,-0.014612119,-0.015877012,-0.014713058
15,11,1,2010,-0.009274235,-0.000207292,-0.001316839,0.010475447
16,11,2,2010,0.005841296,-0.004916807,-0.011234262,-0.018520719
17,11,3,2010,0,0,0,0
18,11,4,2010,-0.00582971,-0.004100221,0.004976072,0.003435074
19,11,5,2010,-0.009069191,-0.008787136,-0.01687127,-0.019227869
22,11,1,2010,-0.014540728,0.009649017,0.005691985,0.025071116
23,11,2,2010,0.018375079,-0.001440987,0.001901928,-0.007005123
24,11,3,2010,-0.001935387,-0.007551797,-0.002663768,-0.011948911
25,11,4,2010,-0.010178597,0.015512344,0.006830706,0.011795283
26,11,5,2010,0.011015063,-0.006728886,0.004810038,-0.000377763
29,11,1,2010,0.004237384,0.002576838,0.007305694,0.011110439
30,11,2,2010,-0.002184832,0.005088281,-0.005415054,0.002197671
1,12,3,2010,0.006802107,-0.000200129,0.013213791,0.002938719
2,12,4,2010,0.009207498,0.014805095,0.003781651,0.015513215
3,12,5,2010,0.012122693,0.009117275,0.017593627,0.004254789
6,12,1,2010,0.005355849,0.006501075,0.004609542,0.004944105
7,12,2,2010,0.002889269,0.000927864,0.002308762,0.006059023
8,12,3,2010,0.003323609,-0.006438724,-0.009119314,-0.011742135
9,12,4,2010,-0.005699407,0.002278283,0.00236131,-0.001043658
10,12,5,2010,-0.006721369,-0.006646125,-0.005077293,0.00370411
13,12,1,2010,0.006547148,0.001990469,-0.008140125,0.002474851
14,12,2,2010,0.005078506,0.008620315,0.016013523,0.007173872
15,12,3,2010,0.0019473,0.011285303,0.009945566,0.012854156
16,12,4,2010,0.018560932,0.026611889,0.01697144,0.026641897
17,12,5,2010,0,0,0,0
20,12,1,2010,0.012491311,0.019704638,0.0140738,0.016674062
21,12,2,2010,0.028520587,0.002193116,0.022986009,-0.000866061
22,12,3,2010,-0.002281861,-0.005142207,-0.004198055,-0.003105505
23,12,4,2010,0.000191159,0.002478838,0.005102918,0.00501852
24,12,5,2010,-0.004839491,0.00241157,-0.002798514,0.001914273
27,12,1,2010,0.006865852,0.00401865,0.007238919,0.001421063
28,12,2,2010,0.002193535,-0.000924707,0.002193535,0.003143629
29,12,3,2010,0.004431847,0.006161413,0.002582978,0.005326745
30,12,4,2010,0.005508598,0.008809508,0.007362862,0.010374869
31,12,5,2010,0.007490763,-0.000139774,0.000942234,-0.001672519
3,1,1,2011,0.002558519,0.001804009,0.003718322,0.000180214
4,1,2,2011,-0.00048641,0.004790952,0.004789785,0.002649334
5,1,3,2011,-0.00140661,-0.001785561,-0.002653493,-0.000572395
6,1,4,2011,0.007336693,0.002577132,0.000615002,0.005054608
7,1,5,2011,-0.001457977,0.003343642,-0.023108528,-0.028114419
10,1,1,2011,-0.025273106,-0.022879648,-0.006366857,-0.002229404
11,1,2,2011,-0.014945597,-0.006585155,-0.018341994,-0.016802301
12,1,3,2011,0.001907777,-0.001777633,0.008925191,0.018006811
13,1,4,2011,-0.006692101,-0.020914189,-0.02089602,-0.035513138
14,1,5,2011,-0.021558999,0.002415861,-0.000163241,0.000601646
17,1,1,2011,0.001973409,-0.003088728,0.000873127,0.015562661
18,1,2,2011,0.021537219,0.025085099,0.022660217,0.025445098
19,1,3,2011,0.019404817,-0.003313884,0.002996026,-0.012736301
20,1,4,2011,-0.017218976,0.002719756,-0.003229085,0.011923601
21,1,5,2011,0.011048194,-0.009262775,0.00291351,-0.014135645
24,1,1,2011,-0.009599189,0.001019808,-0.002925797,0.006248448
25,1,2,2011,0.007009927,0.001962326,0.001768954,-0.007210319
27,1,3,2011,-0.003679651,-0.009635463,-0.012118442,-0.013248188
28,1,4,2011,-0.013360435,-0.00496796,-0.01780482,-0.011362126
29,1,5,2011,0,0,0,0
31,1,1,2011,-0.023576901,-0.031209966,-0.017271157,-0.013318519
1,2,2,2011,0.000178808,0.000664751,-0.00873651,-0.010414201
2,2,3,2011,-0.003947368,0.009078896,0.015260632,0.009132222
3,2,4,2011,0.002060479,-0.000212365,-5.05E-05,0.005350743
4,2,5,2011,-0.001877127,-0.00855306,-0.015060871,-0.0211819
7,2,1,2011,-0.007005807,-0.011576256,0.002285982,0.001547298
8,2,2,2011,-0.005392628,-0.000708057,-0.001323138,-0.002004008
9,2,3,2011,-0.007907494,-0.006984361,-0.010496651,-0.00271632
10,2,4,2011,-0.003758159,-0.008052831,-0.009135899,-0.015881035
11,2,5,2011,-0.01944996,-0.010144087,-0.010937243,-0.00011904
14,2,1,2011,0.00902921,0.021556487,0.015149342,0.022233301
15,2,2,2011,0.021605512,0.000580712,0.008588127,-0.002038128
16,2,3,2011,-0.006060121,-0.001051929,0.002690887,0.001028439
17,2,4,2011,0.009434722,0.004604312,0.00832304,0.004546713
18,2,5,2011,0.002284065,0.005884437,-0.007561616,-0.008885439
21,2,1,2011,-0.011618569,0.009903338,-0.003078551,0.026646468
22,2,2,2011,0.018635495,0.000491023,0.017128033,-0.006743559
23,2,3,2011,-0.00740118,-0.015071981,-0.007818387,-0.015803525
24,2,4,2011,-0.014905492,-0.013843854,-0.023764141,-0.021912874
25,2,5,2011,-0.01177266,-0.014587422,-0.012567795,-0.003973786
28,2,1,2011,-0.005242571,0.028313665,0.004288041,-0.002021019
1,3,2,2011,0.003894716,-0.009387602,0.006563016,0.024773863
2,3,3,2011,0,0,0,0
3,3,4,2011,0.009598487,-0.005770564,0.005246157,-0.006535948
4,3,5,2011,0.011919074,0.011813566,0.012987303,0.00349944
7,3,1,2011,-0.015328324,-0.014518398,-0.013328623,-0.00932377
8,3,2,2011,-0.0036123,0.015269479,0.002946398,0.018474741
9,3,3,2011,0.022235264,0.002297651,0.012814506,-0.001426139
10,3,4,2011,-0.004113402,-0.0090466,-0.004927302,-0.004984042
11,3,5,2011,-0.010398955,-0.007757256,-0.012213211,-0.01544444
14,3,1,2011,-0.01435756,0.004787821,-0.002360781,0.014838782
15,3,2,2011,0.000448897,-0.01354843,-0.006889425,-0.01948842
16,3,3,2011,0.000478608,0.005698598,0.00879971,0.006615289
17,3,4,2011,-0.005620959,-0.012704924,-0.009694659,-0.014769875
18,3,5,2011,-0.002961671,-0.004244634,-0.013299318,-0.012240253
21,3,1,2011,-0.007999156,-0.0121878,-0.007137065,-0.007294759
22,3,2,2011,-0.007318853,-0.002590713,0.002550215,0.004473585
23,3,3,2011,-0.000803889,0.005674764,-0.00013833,0.009442986
24,3,4,2011,0.012320895,0.010361438,0.015172244,0.009839819
25,3,5,2011,0.022109024,0.043577019,0.019510902,0.040552207
28,3,1,2011,0.02209732,-0.003124798,0.018469148,-0.002640445
29,3,2,2011,0.000405729,0.012603225,0.00662807,0.010257004
30,3,3,2011,0.012927382,0.005073902,0.012118534,0.003837755
31,3,4,2011,0.004039639,0.018486788,0.005031275,0.019693155
1,4,5,2011,0.016428231,-0.002426189,0.008979627,-0.005351072
4,4,1,2011,-0.000917778,0.014836444,0.00645776,0.022222691
5,4,2,2011,0.018968479,0.005871164,0.008148382,0.006322365
6,4,3,2011,0.00553988,0.002839939,0.007505199,-0.00587246
7,4,4,2011,-0.007665195,-0.012954567,-0.007180039,-0.007626344
8,4,5,2011,-0.006089865,-0.000103452,-0.007482303,-0.006458408
11,4,1,2011,-0.013614411,-0.005724928,-0.005226652,-0.001527452
12,4,2,2011,0,0,0,0
13,4,3,2011,-0.000182905,0.016822754,-0.001366351,0.020711527
14,4,4,2011,0,0,0,0
15,4,5,2011,0.026976443,-0.004161692,-0.037442697,-0.063501731
18,4,1,2011,-0.073103221,-0.061083136,-0.027219906,-0.027929817
19,4,2,2011,-0.016867719,-0.021780531,-0.002892307,0.002616128
20,4,3,2011,0.014360254,0.018259936,0.019141575,0.022448995
21,4,4,2011,0.016899404,0.010804911,0.002497851,-0.005470692
22,4,5,2011,0,0,0,0
25,4,1,2011,-0.011858946,-0.006203483,0.00158222,0.00789724
26,4,2,2011,0.007007502,-0.000422953,0.000339566,-0.001324184
27,4,3,2011,-0.001179323,-0.003122424,0.002494226,-0.00238083
28,4,4,2011,-0.001488728,-0.002458926,-0.010886928,-0.011653522
29,4,5,2011,-0.012478425,-0.009295058,-0.005648498,-0.001693971
2,5,1,2011,0.002640269,0.003006472,0.002477304,-0.000401884
3,5,2,2011,-0.004346826,-0.00253972,-0.011527205,-0.010564875
4,5,3,2011,-0.010422798,-0.016861085,-0.015574018,-0.010263819
5,5,4,2011,-0.009561381,-0.008680529,-0.004917982,-0.010636357
6,5,5,2011,-0.00716805,0.011384263,0.007062615,0.018512115
9,5,1,2011,0.017532711,-0.000337909,0.003705604,-0.001011016
10,5,2,2011,-0.004318939,0.004529509,0.002128195,-0.003557241
11,5,3,2011,-0.002221735,-0.001413295,0.005016137,0.008140372
12,5,4,2011,0.002461469,-0.004919837,-0.006369523,-0.012217218
13,5,5,2011,-0.007373829,0.003604648,0.000876564,0.0061423
16,5,1,2011,0.004848383,-0.007835757,-0.001073803,-0.006883978
17,5,2,2011,-0.008074473,0.000959809,-0.002622591,-0.000236135
18,5,3,2011,0.003841014,0.002703009,-0.002117348,0.003055238
19,5,4,2011,0.00723425,-0.0029668,0.00806606,0.001777427
20,5,5,2011,-0.001631309,0.002507382,-0.00050152,0.00320734
23,5,1,2011,-0.003479761,-0.006207577,-0.006477413,-0.007338936
24,5,2,2011,-0.005169547,-0.001258367,0.000451478,-0.00140859
25,5,3,2011,-0.002220493,-0.007514174,-0.020536786,-0.01527998
26,5,4,2011,-0.009085278,-0.00752518,0.001272881,-0.001076285
27,5,5,2011,-0.005201701,0.004361328,0.005303426,0.008859847
30,5,1,2011,0.014515241,0.003582854,0.005624559,0.001275432
31,5,2,2011,-0.000772348,0.009769895,0.006773437,0.003468439
1,6,3,2011,0.001737214,0.002324208,0.003019111,0.010025235
2,6,4,2011,-0.001382777,-0.004040938,-0.002261337,-0.004671376
3,6,5,2011,0.00594423,0.006089792,0.003905054,-0.001696282
6,6,1,2011,-0.003840538,-0.00128898,-0.005430554,0.007375744
7,6,2,2011,0.006550268,0.013072487,0.011096796,0.013009704
8,6,3,2011,0.013933027,-0.001393193,0.009094012,-0.003561589
9,6,4,2011,-0.001967355,-0.002909644,-0.001525811,-0.001985733
10,6,5,2011,-0.000944393,0.001107395,-0.001227031,-0.000885972
13,6,1,2011,-0.005011516,-0.004170559,-0.006180377,-0.000428349
14,6,2,2011,0.003837889,0.003062212,0.00954815,0.003120019
15,6,3,2011,-0.000961437,-0.004167758,-0.011103015,-0.011414481
16,6,4,2011,-0.010232621,-0.01084245,-0.016400915,-0.01735353
17,6,5,2011,-0.015275931,-0.014698621,-0.021184739,-0.019079582
20,6,1,2011,-0.017888825,-0.018194434,-0.04526697,-0.02999009
21,6,2,2011,-0.027074579,-0.014566156,0.01831405,0.011465268
22,6,3,2011,0.014273259,0.003545958,0.010234061,0.000489005
23,6,4,2011,-0.008500748,0.002358266,-0.003944504,0.009318612
24,6,5,2011,0.014417828,0.032993496,0.019179585,0.031873427
27,6,1,2011,0.018818651,0.010099538,0.017489158,0.004877598
28,6,2,2011,0.016498113,-0.003689673,0.005708775,-0.000834507
29,6,3,2011,-0.001803371,0.005318784,0.010223652,0.006934494
30,6,4,2011,0.007280104,0.006662574,0.00420271,0.008233647
1,7,5,2011,0.015610156,0.011316919,0.013576868,0.007555059
4,7,1,2011,0.00643544,0.004616083,0.004535199,0.001662984
5,7,2,2011,-0.001903416,-0.002075104,-0.002665409,0.003372795
6,7,3,2011,-0.0024881,0.00230964,0.001786693,-0.000640987
7,7,4,2011,0.001568276,0.007201921,0.0037019,0.012417774
8,7,5,2011,0.013011222,0.005657074,0.002545935,-0.00935564
11,7,1,2011,-0.015265715,-0.016934275,-0.020717903,-0.016627379
12,7,2,2011,-0.030832823,-0.03518863,-0.036061385,-0.029733592
13,7,3,2011,-0.015139479,-0.004357517,0.007084477,-0.001075529
14,7,4,2011,-0.00024276,-0.010666481,-0.010669466,-0.012896833
15,7,5,2011,0.001872058,0.005332018,0.001488614,0.003185318
18,7,1,2011,-0.006911326,-0.009228972,-0.005929791,-0.007768612
19,7,2,2011,-0.007368802,0.004284086,0.002680347,0.010989796
20,7,3,2011,0.016647368,0.00332655,0.000539396,-0.00600853
21,7,4,2011,-0.014853532,-0.006350197,-0.001926507,0.00129589
22,7,5,2011,0.008275196,0.014548053,0.010691704,0.016193437
25,7,1,2011,0.009424627,-0.001462577,0.003041544,-0.000629029
26,7,2,2011,0.001143737,0.001611966,-0.000336925,-0.001181142
27,7,3,2011,-0.000357495,0.00129214,0.003025505,-0.002862989
28,7,4,2011,-0.013519712,-0.019148443,-0.019497062,-0.015768243
29,7,5,2011,-0.00799918,0.00155989,-0.001418632,0.004391667
1,8,1,2011,0.009017025,0.010430268,0.012163295,0.007418983
2,8,2,2011,0.000464538,-0.010813041,-0.011772684,-0.016789145
3,8,3,2011,-0.01906081,-0.01906081,-0.015216316,-0.009179356
4,8,4,2011,-0.001516306,0.005463516,-0.003540784,-0.00967454
5,8,5,2011,-0.032204152,-0.03892249,-0.061602511,-0.039896381
8,8,1,2011,-0.051889612,-0.050586145,-0.034590922,-0.043947865
9,8,2,2011,-0.051603356,-0.025464562,-0.031710557,-0.035272261
10,8,3,2011,0.034790638,0.015783854,0.0253242,0.024998166
11,8,4,2011,-0.009359971,-0.009973322,-0.004131522,-0.005922665
12,8,5,2011,0.01535704,0.005853328,-0.026426159,-0.025082799
15,8,1,2011,0,0,0,0
16,8,2,2011,-0.021706925,-0.018424718,0.013585715,0.00985922
17,8,3,2011,-0.009874685,0.013691574,0.004516936,0.018566087
18,8,4,2011,0.02554193,-0.001185732,-0.02323409,-0.040000359
19,8,5,2011,-0.069680842,-0.070112644,-0.060324782,-0.043845298
22,8,1,2011,-0.021712629,-0.01360159,0.004809323,-0.005123342
23,8,2,2011,0.001589529,0.037173274,0.00969177,0.039595884
24,8,3,2011,0.035737027,-0.008021992,0.020485838,-0.012667562
25,8,4,2011,-0.010073113,-0.007424783,-0.022946522,-0.024013328
26,8,5,2011,-0.025959756,-0.011091841,-0.003383244,-0.001569643
29,8,1,2011,0.012447889,0.033080229,0.021526341,0.049207067
30,8,2,2011,0.047852036,0.021322439,0.031923964,0.021005413
31,8,3,2011,0,0,0,0
1,9,4,2011,0,0,0,0
2,9,5,2011,0.027229943,0.014621405,-0.002563164,-0.012309103
5,9,1,2011,-0.038920593,-0.038920593,-0.014373659,-0.015694214
6,9,2,2011,-0.012737183,0.0094405,-0.005978474,0.012557433
7,9,3,2011,0.018232872,0.006383255,0.025700643,0.001630577
8,9,4,2011,0.004499888,0.015801604,0.009938365,0.015097815
9,9,5,2011,0.011101939,-0.009620272,-0.014329571,-0.02142556
12,9,1,2011,-0.042489176,-0.043436824,-0.032698496,-0.033965763
13,9,2,2011,-0.001829782,0.016142321,0.003618712,0.009092936
14,9,3,2011,0.008436267,0.027463255,0.017320759,0.042336327
15,9,4,2011,0.044017436,0.02229726,0.02630576,0.023050266
16,9,5,2011,0.024704413,0.008930815,0.01705363,-0.010107835
19,9,1,2011,-0.023005685,-0.021608975,-0.007840739,-0.009219064
20,9,2,2011,-0.004225057,0.022713634,0.004599943,0.031221296
21,9,3,2011,0.030414148,0.006881468,0.021007903,-0.001140139
22,9,4,2011,-0.023313188,-0.022172185,-0.040344064,-0.039531296
23,9,5,2011,-0.029430472,-0.012831974,-0.003046928,-0.003258871
26,9,1,2011,0.008303922,-0.009229953,-0.010284343,0.003707326
27,9,2,2011,0.010937384,0.037263755,0.031372549,0.035646339
28,9,3,2011,0.03615841,0.023561351,0.027185393,0.007921573
29,9,4,2011,-0.001879116,0.002582788,0.002396238,0.021737584
30,9,5,2011,0.013968936,0.001188318,0.009499599,-0.011703488
3,10,1,2011,-0.020353827,-0.023998059,-0.019279876,-0.015989012
4,10,2,2011,-0.008689744,-0.00584079,-0.012892705,-0.009126537
5,10,3,2011,0.005880019,0.006928695,0.007018857,-0.00077658
6,10,4,2011,0,0,0,0
7,10,5,2011,0.0282689,0.02367567,0.015462563,0.019547065
10,10,1,2011,-0.008492532,0.007241606,0.013004632,0.027566279
11,10,2,2011,0.023981005,0.002932577,-0.01043227,-0.027344323
12,10,3,2011,-0.004963845,0.019661982,0.031644555,0.052554563
13,10,4,2011,0.037708002,0.01513699,0.027679003,0.007465139
14,10,5,2011,-0.003950662,0.016485246,0.003115788,0.02360104
17,10,1,2011,0.029734966,0.006022624,0.016359405,-0.003782896
18,10,2,2011,-0.036709672,-0.037677309,-0.035866091,-0.035348151
19,10,3,2011,-0.002651694,0.004545761,0.008424326,0.013416086
20,10,4,2011,-0.00572263,0.003469313,-0.005244518,0.0025336
21,10,5,2011,0.01718181,0.000643028,0.010544336,-0.004443515
24,10,1,2011,0.001844387,0.016649558,0.011774423,0.018164396
25,10,2,2011,0.021058945,0.028977655,0.016177402,0.026549988
26,10,3,2011,0.016219039,-0.004970163,0.012960504,-0.004865456
27,10,4,2011,0,0,0,0
28,10,5,2011,0.019018947,0.031493285,0.011046639,0.014045466
31,10,1,2011,-0.011857022,-0.015359144,0.002345276,0.000757099
1,11,2,2011,-0.008220117,-0.007744105,-0.01403873,-0.010288754
2,11,3,2011,-0.00635084,-0.004502928,0.001012416,0.000965546
3,11,4,2011,0.0046439,-0.004603213,-0.012541265,-0.008086687
4,11,5,2011,0.00671622,0.006591519,0.005465332,0.004927226
7,11,1,2011,0,0,0,0
8,11,2,2011,-0.011894953,-0.006628116,0.003056011,0.002620883
9,11,3,2011,0.008443703,0.012252698,0.009985051,0.002670334
10,11,4,2011,0,0,0,0
11,11,5,2011,-0.046633539,-0.013349726,-0.044685592,-0.010299933
14,11,1,2011,0.04856936,0.009824178,0.043811785,0.006719243
15,11,2,2011,-0.005918443,-0.008032864,-0.006631118,-0.005668003
16,11,3,2011,-0.003344401,-0.009831461,-0.013480701,-0.010364205
17,11,4,2011,-0.012644377,-0.007732523,-0.00645379,-0.007527286
18,11,5,2011,-0.01166523,-0.009557184,-0.009271304,-0.007798717
21,11,1,2011,-0.006428892,-0.010408162,-0.023951295,-0.022018013
22,11,2,2011,-0.030053503,0.008317429,-0.005886284,0.017314326
23,11,3,2011,0.02081448,-0.020456743,-0.006041801,-0.024017905
24,11,4,2011,-0.01643026,0.003392062,-0.004717145,0.01289489
25,11,5,2011,0.010798839,-0.009771768,0.007048266,-0.020494192
28,11,1,2011,-0.006326856,0.00455194,0.012267603,0.016964355
29,11,2,2011,0.006444059,-0.00360138,-0.003982668,-0.00705587
30,11,3,2011,-0.012423468,0.005268874,-0.004050077,0.006670425
1,12,4,2011,0.035752979,0.024796806,0.027121798,0.017503076
2,12,5,2011,-0.005454274,0.01396793,0.004303078,0.021095991
5,12,1,2011,0.019582801,-0.000178692,0.015944208,0.001126917
6,12,2,2011,0,0,0,0
7,12,3,2011,0.004453723,0.015524595,0.003798124,0.015212568
8,12,4,2011,0.008916855,-0.002031902,0.004324289,-0.007030315
9,12,5,2011,-0.017684173,-0.006909709,-0.010845722,-0.007128639
12,12,1,2011,0.012130533,0.005141658,0.007732957,0.009649159
13,12,2,2011,0.003363967,0.004882475,0.007485459,0.002211657
14,12,3,2011,0.005029032,-0.002637152,0.001404768,-0.001554408
15,12,4,2011,-0.004423709,-0.009206362,-0.018106629,-0.006106316
16,12,5,2011,-0.009259034,0.006542343,0.004178641,-0.007807618
19,12,1,2011,-0.009974594,-0.021098301,-0.018421356,-0.011280071
20,12,2,2011,0.000379569,-0.004185852,0.001415908,-0.008877159
21,12,3,2011,0.003835494,0.014514255,0.002526626,0.023589512
22,12,4,2011,-0.015143672,-0.005012592,-0.000600856,-0.008921509
23,12,5,2011,0.018847303,-0.002841443,0.006162479,-0.002953979
26,12,1,2011,-0.008843977,0.017441146,0.004498112,0.023718351
27,12,2,2011,0.022670754,0.004410285,0.012029379,-0.005425407
28,12,3,2011,-0.00179349,-0.004711425,0.002261354,-0.00023506
29,12,4,2011,-0.008028553,-0.008428934,-0.006687301,-0.008999222
30,12,5,2011,-0.000293717,0.002135295,0.003017655,0.004466842
2,1,1,2012,0.000587606,0.010013692,-0.001823132,0.012819677
3,1,2,2012,0.019363311,0.024208491,0.023612954,0.022267076
4,1,3,2012,0.015674884,-0.000814504,0.009409731,-0.004885033
5,1,4,2012,-0.006932627,-0.000823007,-0.00330551,-0.003723261
6,1,5,2012,-0.00234023,-0.004094888,-0.0075237,-0.003245233
9,1,1,2012,0.002608122,-0.002307923,0.003461816,0.001082613
10,1,2,2012,0.005654736,0.00392386,0.00845698,0.006973711
11,1,3,2012,0.001190833,0.005386999,-0.013889659,-0.013021676
12,1,4,2012,-0.040038439,-0.046721369,-0.05935259,-0.060254749
13,1,5,2012,-0.02788217,-0.026142611,-0.004499044,-2.55E-05
16,1,1,2012,-0.010238706,0.010784942,0.004622285,0.02004223
17,1,2,2012,0.027511747,0.011653496,0.025130604,0.008463683
18,1,3,2012,-0.007029921,-0.014205435,-0.022441128,-0.02135408
19,1,4,2012,-0.007740016,-0.005107073,-0.002018791,-0.003179973
20,1,5,2012,-0.003175753,-0.000672116,0.004216456,0.000806014
23,1,1,2012,-0.001909832,0.000874339,0.003501793,0.002136336
24,1,2,2012,0.006773404,0.006778607,0.001228127,0.009085449
25,1,3,2012,0.007509945,0.011713861,0.012071635,0.01238211
26,1,4,2012,0,0,0,0
27,1,5,2012,0.017453799,0.015280962,0.017703405,0.016263394
30,1,1,2012,-0.000689129,-0.003403322,-0.001264825,-0.005296351
31,1,2,2012,0.002758417,0.011190259,0.004465387,0.014753105
1,2,3,2012,0.012305047,-0.000322401,0.00040935,-0.000234103
2,2,4,2012,0.003081328,0.01406929,0.014190433,0.014235192
3,2,5,2012,0.008917269,0.009843052,0.009731378,0.00945777
6,2,1,2012,0.020769569,0.007613454,0.013353578,0.004881742
7,2,2,2012,0.006153413,0.004227256,-0.007704683,-0.009786686
8,2,3,2012,-0.010496421,0.001711796,0.009560594,0.016818445
9,2,4,2012,0.002414072,0.011402827,-0.005140437,0.012144076
10,2,5,2012,0.016222407,-0.001259523,0.011932362,-0.001262986
13,2,1,2012,-0.004577525,-0.001468734,0.002212891,-0.003577845
14,2,2,2012,-0.000589362,-0.002287202,0.002839978,0.000704209
15,2,3,2012,0.007867967,0.017945908,0.010557518,0.016966454
16,2,4,2012,0.011555843,0.00567178,0.009515671,0.007079417
17,2,5,2012,0.012519788,0.020681751,0.009753903,0.012247148
20,2,1,2012,0,0,0,0
21,2,2,2012,0.002796215,-0.007394439,0.000906303,0.000126808
22,2,3,2012,-0.00135673,0.013805062,0.005297074,0.00220767
23,2,4,2012,0.004811301,-0.004786164,0.002627075,-0.002113504
